date,category,name,change,percentage
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,-0.0007,0.0865
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,0.0079,0.1774
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,-0.0047,0.0495
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,0.0062,0.0865
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,0.0068,0.0481
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,-0.0051,0.063
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0062,0.035
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,0.0037,0.1017
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,0.0021,0.0523
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,-0.0047,0.0314
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,0.0009,0.0298
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,-0.0036,0.0966
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,Other,-0.0036,0.0148
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,0.0022,0.023
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,0.0002,0.0288
2009-04-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,0.0001,0.0122
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,-0.0026,0.0175
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X300,0.0001,0.0116
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,-0.001,0.0135
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,0.001,0.0182
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,0.005,0.0915
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,0.0,0.1774
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,0.0052,0.0547
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,0.0043,0.0908
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,-0.007,0.0411
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,0.0172,0.0802
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0019,0.0331
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,-0.0055,0.0962
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,0.0028,0.0551
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,-0.0025,0.0289
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,-0.0013,0.0285
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,-0.0035,0.0931
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,Other,0.0067,0.0215
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,-0.0008,0.0222
2009-05-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0037,0.0251
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,0.008,0.0253
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,-0.0039,0.0101
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0041,0.0131
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,0.0221,0.1101
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,0.072,0.2374
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,-0.0029,0.0465
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,0.017,0.101
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,0.0173,0.0566
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,0.0074,0.0747
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0066,0.0303
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,-0.0248,0.0828
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,-0.0223,0.0364
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,-0.0175,0.0162
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,-0.0187,0.0152
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,-0.0279,0.0707
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,Other,0.0085,0.0323
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,-0.0102,0.0131
2009-06-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0024,0.0283
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,-0.0095,0.0158
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X300,0.0129,0.0129
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,0.0028,0.0129
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,0.0019,0.015
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,-0.0041,0.106
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,-0.0282,0.2092
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,0.0094,0.0559
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,-0.0036,0.0974
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,0.0029,0.0595
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,-0.0031,0.0716
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0024,0.0279
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,-0.0069,0.0759
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,0.0245,0.0609
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,0.0053,0.0215
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,0.0099,0.0251
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,0.0024,0.0731
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,Other,-0.0144,0.0179
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,0.0012,0.0143
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0011,0.0272
2009-07-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,0.0027,0.0146
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,-0.0007,0.0169
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,0.0018,0.0144
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,0.0008,0.0153
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,-0.0076,0.0799
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,-0.0026,0.1467
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,0.0005,0.0403
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,-0.0058,0.0708
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,0.0,0.0406
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,-0.002,0.0551
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0009,0.0361
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,0.0053,0.1114
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,0.0052,0.0764
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,-0.0008,0.0308
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,0.0025,0.0482
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,0.0063,0.0986
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,Other,0.0124,0.0318
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,SiS Mirage 3 Graphics,-0.0012,0.0217
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,-0.0009,0.0215
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,0.0016,0.0325
2009-08-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,-0.003,0.0111
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,0.0007,0.0176
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X300,0.0117,0.0117
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,-0.0021,0.0123
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0006,0.0147
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,0.0013,0.0812
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,-0.002,0.1447
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,-0.0024,0.0379
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,0.0051,0.0759
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,-0.0004,0.0402
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,-0.0042,0.0509
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0001,0.036
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,-0.0048,0.1066
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,-0.0052,0.0712
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,0.0026,0.0334
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,0.0043,0.0525
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,0.0047,0.1033
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,Other,-0.0089,0.0229
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,SiS Mirage 3 Graphics,0.0032,0.0249
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,VIA Chrome9 HC IGP,0.0001,0.0216
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChrome Pro IGP,-0.0041,0.0284
2009-09-01,DirectX 9 Shader Model 2.0 GPUs,VIA/S3G UniChromeII Graphics,0.0011,0.0122
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon 9600/9650/9700,-0.0011,0.0165
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X300,-0.0013,0.0104
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Mobility Radeon X600,-0.0009,0.0114
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9500/9700,-0.0013,0.0134
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9550,0.0057,0.0869
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9600,0.0026,0.1473
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon 9800,0.0014,0.0393
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X300,-0.0067,0.0692
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X550,-0.0007,0.0395
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon X600,-0.0014,0.0495
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,ATI Radeon Xpress 1250,0.0112,0.0112
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82915G Express,-0.0014,0.0346
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,Intel 82945G Express,0.0038,0.1104
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,Intel G33/G31 Express,0.008,0.0792
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 82915GM/GMS,-0.0016,0.0318
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945 Express,0.0043,0.0568
2009-10-01,DirectX 9 Shader Model 2.0 GPUs,Mobile Intel 945GM Express,-0.0132,0.0901
